picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
-0.006,-0.953,0.314,6.289,-2.587,-0.055,31.412
-0.007,-0.952,0.316,6.755,-1.872,-0.503,31.401
-0.009,-0.950,0.317,7.016,-1.892,-1.125,31.402
-0.008,-0.949,0.320,7.289,-1.873,-1.745,31.409
-0.009,-0.948,0.323,7.585,-2.016,-2.450,31.402
-0.007,-0.948,0.325,7.693,-2.500,-3.093,31.396
-0.003,-0.948,0.327,7.800,-2.700,-3.530,31.404
0.003,-0.948,0.330,7.987,-2.613,-3.659,31.397
0.009,-0.947,0.333,8.021,-2.032,-3.305,31.389
0.011,-0.947,0.339,7.913,-1.200,-2.803,31.384
0.011,-0.948,0.344,7.801,-1.136,-2.629,31.393
0.015,-0.947,0.351,7.370,-0.883,-2.521,31.399
0.017,-0.946,0.360,6.253,0.292,-1.929,31.400
0.016,-0.948,0.363,4.857,1.036,-1.191,31.400
0.017,-0.951,0.360,3.933,0.968,-0.897,31.411
0.018,-0.952,0.358,3.267,0.814,-0.669,31.406
0.018,-0.952,0.353,2.717,0.595,-0.303,31.410
0.018,-0.951,0.347,2.507,0.366,0.024,31.409
0.017,-0.949,0.341,2.606,0.534,0.274,31.399
0.016,-0.948,0.335,3.023,1.049,0.385,31.391
0.013,-0.947,0.329,3.844,1.352,0.277,31.389
0.008,-0.945,0.328,4.818,1.365,-0.143,31.389
0.005,-0.942,0.330,5.621,1.241,-0.722,31.376
0.002,-0.941,0.334,6.155,0.958,-1.217,31.378
0.000,-0.942,0.337,6.757,0.402,-1.939,31.381
0.000,-0.943,0.337,7.396,0.343,-2.729,31.381
0.003,-0.944,0.338,8.074,0.841,-3.192,31.382
0.007,-0.944,0.336,8.952,1.242,-3.425,31.368
0.011,-0.945,0.334,10.065,1.473,-3.630,31.378
0.017,-0.944,0.331,11.461,1.830,-3.734,31.379
0.021,-0.943,0.328,13.302,2.628,-3.648,31.380
0.022,-0.943,0.326,15.606,3.929,-3.629,31.373
0.019,-0.941,0.323,18.403,5.226,-4.187,31.373
0.016,-0.941,0.318,21.444,6.717,-5.251,31.374
0.013,-0.941,0.317,25.056,7.996,-7.083,31.380
0.004,-0.940,0.316,29.368,8.371,-9.862,31.394
-0.003,-0.939,0.320,33.896,7.744,-13.435,31.386
-0.004,-0.932,0.321,38.514,6.941,-17.473,31.383
0.000,-0.928,0.319,42.973,6.718,-21.372,31.381
0.010,-0.922,0.317,47.894,6.809,-24.399,31.366
0.024,-0.914,0.317,53.325,7.832,-26.089,31.366
0.039,-0.905,0.318,59.223,9.683,-26.365,31.357
0.053,-0.894,0.318,65.673,11.904,-25.472,31.357
0.060,-0.886,0.328,72.213,14.939,-23.799,31.360
0.058,-0.874,0.352,78.488,18.559,-22.315,31.364
0.051,-0.856,0.386,83.316,22.526,-21.194,31.368
0.043,-0.841,0.424,86.216,26.925,-19.854,31.370
0.038,-0.829,0.457,87.796,30.767,-18.493,31.371
0.031,-0.823,0.483,88.477,33.495,-17.530,31.380
0.024,-0.819,0.504,89.564,33.281,-17.354,31.383
0.025,-0.815,0.522,90.715,32.034,-17.485,31.385
0.029,-0.806,0.532,92.257,30.792,-17.282,31.390
0.040,-0.797,0.529,94.460,29.777,-16.545,31.392
0.057,-0.796,0.525,98.120,29.810,-14.936,31.380
0.075,-0.793,0.521,103.422,30.919,-12.843,31.383
0.087,-0.781,0.522,109.059,33.033,-10.228,31.377
0.081,-0.764,0.545,114.138,35.377,-7.186,31.372
0.057,-0.741,0.590,117.947,36.243,-4.370,31.377
0.022,-0.720,0.646,119.899,34.774,-2.774,31.367
-0.010,-0.698,0.693,120.092,29.706,-2.905,31.361
-0.021,-0.685,0.729,118.752,23.921,-3.583,31.372
-0.020,-0.677,0.752,116.656,20.429,-3.947,31.371
-0.012,-0.674,0.770,114.412,19.001,-4.151,31.382
0.005,-0.666,0.781,112.023,18.621,-3.674,31.380
0.029,-0.660,0.787,109.559,18.958,-2.050,31.389
0.046,-0.651,0.788,107.913,18.009,0.196,31.397
0.062,-0.635,0.781,106.801,17.098,3.055,31.399
0.064,-0.623,0.787,106.513,17.339,6.692,31.387
0.051,-0.603,0.799,106.809,16.710,9.985,31.394
0.032,-0.581,0.817,106.717,14.193,12.187,31.389
0.013,-0.561,0.842,105.878,10.817,13.549,31.388
-0.001,-0.541,0.863,103.744,7.624,14.516,31.383
-0.012,-0.529,0.877,101.304,6.073,15.368,31.375
-0.014,-0.515,0.880,99.264,7.158,15.919,31.375
-0.008,-0.509,0.887,97.662,10.880,16.886,31.371
-0.001,-0.501,0.901,96.327,14.683,18.145,31.380
0.005,-0.487,0.913,94.150,17.092,19.663,31.377
0.006,-0.478,0.926,91.853,17.346,21.693,31.378
-0.006,-0.461,0.936,89.340,14.643,23.415,31.377
-0.023,-0.444,0.933,86.474,10.394,24.607,31.375
-0.040,-0.438,0.941,84.386,5.712,24.887,31.381
-0.056,-0.424,0.946,82.171,1.253,23.550,31.385
-0.069,-0.412,0.945,79.232,-2.258,21.396,31.379
-0.079,-0.401,0.933,77.431,-4.427,18.864,31.386
-0.084,-0.400,0.927,76.978,-5.694,16.121,31.379
-0.080,-0.397,0.934,77.199,-7.790,12.743,31.372
-0.060,-0.384,0.953,75.991,-11.720,9.699,31.377
-0.033,-0.362,0.975,72.627,-14.187,9.167,31.376
-0.017,-0.349,0.994,68.100,-13.007,10.887,31.386
-0.019,-0.331,1.007,62.430,-9.572,12.825,31.381
-0.033,-0.320,1.017,56.174,-5.984,13.692,31.374
-0.045,-0.310,1.026,50.401,-3.698,12.883,31.386
-0.049,-0.297,1.028,44.927,-1.724,11.430,31.393
-0.042,-0.293,1.032,40.195,0.913,10.343,31.386
-0.036,-0.291,1.042,35.967,3.628,9.525,31.386
-0.035,-0.283,1.053,31.166,5.053,8.842,31.387
-0.039,-0.280,1.062,26.485,5.034,8.158,31.396
-0.043,-0.275,1.059,21.822,4.462,7.107,31.396
-0.044,-0.276,1.053,17.416,4.862,6.059,31.395
-0.044,-0.279,1.051,13.699,5.582,4.938,31.394
-0.046,-0.279,1.049,9.694,5.721,3.879,31.405
-0.050,-0.282,1.046,5.580,5.012,2.806,31.395
-0.054,-0.285,1.038,1.826,3.522,1.410,31.400
-0.055,-0.281,1.017,-1.741,2.687,0.191,31.400
-0.054,-0.284,0.990,-4.260,4.470,-0.174,31.405
-0.054,-0.292,0.980,-4.435,6.673,-0.722,31.400
-0.056,-0.291,0.977,-4.544,7.291,-1.595,31.388
-0.054,-0.290,0.974,-4.942,6.285,-2.001,31.396
-0.051,-0.292,0.969,-4.764,5.305,-2.100,31.401
-0.048,-0.293,0.966,-4.210,4.555,-2.064,31.404
-0.046,-0.292,0.966,-3.853,3.794,-1.914,31.401
-0.049,-0.290,0.969,-3.840,2.808,-1.829,31.394
-0.056,-0.289,0.974,-3.952,2.075,-2.070,31.397
-0.059,-0.288,0.980,-4.109,1.324,-2.793,31.396
-0.054,-0.288,0.988,-5.013,1.332,-3.461,31.404
-0.049,-0.287,0.996,-6.733,2.488,-3.768,31.409
-0.045,-0.286,0.998,-8.825,4.862,-3.559,31.414
-0.045,-0.288,0.994,-10.348,7.368,-3.142,31.412
-0.047,-0.290,0.988,-10.738,8.503,-2.929,31.414
-0.047,-0.291,0.984,-10.359,8.427,-2.636,31.403
-0.047,-0.295,0.985,-9.540,7.626,-2.244,31.398
-0.046,-0.296,0.986,-8.796,6.383,-2.004,31.412
-0.045,-0.296,0.982,-8.479,5.295,-1.621,31.410
-0.047,-0.299,0.978,-8.042,5.166,-0.926,31.409
-0.053,-0.303,0.971,-6.906,5.172,-0.721,31.418
-0.057,-0.303,0.965,-5.679,4.356,-0.972,31.417
-0.057,-0.304,0.963,-4.649,3.515,-0.985,31.399
-0.057,-0.304,0.964,-4.040,3.217,-0.697,31.393
-0.059,-0.303,0.965,-4.129,3.397,-0.320,31.394
-0.065,-0.301,0.962,-4.471,3.712,-0.171,31.393
-0.072,-0.301,0.959,-4.315,3.570,-0.415,31.397
-0.073,-0.300,0.957,-3.813,2.743,-1.002,31.399
-0.069,-0.298,0.956,-3.646,1.958,-1.427,31.414
-0.063,-0.298,0.954,-3.543,1.613,-1.406,31.409
-0.058,-0.296,0.950,-3.642,1.824,-1.032,31.416
-0.056,-0.296,0.945,-3.716,2.426,-0.484,31.406
-0.054,-0.299,0.944,-3.375,2.876,-0.119,31.402
-0.053,-0.301,0.946,-2.997,2.749,-0.009,31.401
-0.051,-0.302,0.952,-2.981,2.314,0.138,31.408
-0.049,-0.303,0.958,-3.171,1.796,0.466,31.414
-0.051,-0.305,0.963,-3.389,1.317,0.980,31.414
-0.056,-0.309,0.967,-3.660,0.942,1.372,31.412
-0.063,-0.313,0.972,-3.795,0.141,1.174,31.420
-0.067,-0.312,0.972,-3.617,-1.028,0.591,31.423
-0.064,-0.311,0.968,-3.488,-0.870,0.298,31.420
-0.060,-0.314,0.968,-3.131,1.061,0.403,31.415
-0.058,-0.313,0.975,-2.757,3.220,0.768,31.407
-0.059,-0.313,0.984,-2.682,4.453,1.251,31.413
-0.059,-0.311,0.989,-2.721,4.408,1.526,31.415
-0.059,-0.309,0.992,-2.659,3.696,1.858,31.407
-0.060,-0.309,0.994,-2.533,2.886,2.256,31.417
-0.063,-0.308,0.994,-2.560,1.787,2.463,31.414
-0.066,-0.309,0.992,-2.973,1.115,2.764,31.422
-0.069,-0.311,0.988,-3.573,1.035,3.183,31.418
-0.074,-0.312,0.981,-4.222,1.013,3.410,31.419
-0.081,-0.313,0.973,-4.899,0.790,3.371,31.424
-0.086,-0.313,0.961,-5.587,0.699,3.253,31.417
-0.091,-0.314,0.951,-6.236,0.838,3.093,31.415
-0.096,-0.315,0.943,-6.387,0.487,2.747,31.410
-0.099,-0.316,0.936,-6.282,-0.700,2.114,31.413
-0.100,-0.318,0.928,-6.101,-1.758,1.452,31.417
-0.101,-0.322,0.922,-5.530,-2.475,0.493,31.428
-0.097,-0.324,0.918,-5.010,-3.272,-0.817,31.433
-0.087,-0.324,0.913,-4.884,-3.408,-1.910,31.428
-0.074,-0.324,0.909,-4.720,-2.526,-2.433,31.424
-0.060,-0.323,0.906,-4.292,-0.593,-2.141,31.432
-0.051,-0.325,0.907,-3.677,2.025,-1.064,31.423
-0.052,-0.327,0.914,-2.735,4.179,0.141,31.423
-0.063,-0.328,0.928,-1.807,4.573,0.819,31.423
-0.079,-0.331,0.943,-1.252,3.289,0.523,31.430
-0.087,-0.333,0.954,-1.206,1.249,-0.730,31.422
-0.086,-0.336,0.963,-1.809,0.276,-2.009,31.438
-0.081,-0.338,0.971,-2.685,0.516,-2.824,31.440
-0.075,-0.338,0.973,-3.831,1.235,-3.125,31.435
-0.074,-0.341,0.972,-4.778,1.831,-3.054,31.436
-0.073,-0.343,0.972,-5.118,1.724,-2.974,31.436
-0.070,-0.344,0.972,-5.197,1.556,-2.635,31.444
-0.068,-0.346,0.973,-5.047,1.969,-1.965,31.439
-0.067,-0.347,0.977,-4.781,2.408,-1.306,31.446
-0.070,-0.346,0.979,-4.937,2.737,-0.872,31.450
-0.074,-0.345,0.980,-5.436,2.801,-0.830,31.441
-0.073,-0.345,0.978,-5.962,2.807,-1.203,31.444
-0.068,-0.343,0.972,-6.777,3.407,-1.631,31.440
-0.061,-0.344,0.966,-7.644,4.727,-1.708,31.434
-0.057,-0.344,0.961,-8.080,5.995,-1.613,31.429
-0.056,-0.344,0.955,-8.186,6.397,-1.530,31.433
-0.058,-0.343,0.952,-7.834,6.206,-1.339,31.440
-0.060,-0.343,0.950,-6.975,5.716,-0.989,31.441
-0.061,-0.343,0.950,-5.991,5.317,-0.612,31.444
-0.064,-0.342,0.952,-5.192,5.301,-0.268,31.446
-0.066,-0.340,0.953,-4.596,5.854,0.211,31.454
-0.069,-0.342,0.954,-4.138,6.875,0.758,31.456
-0.072,-0.343,0.957,-3.932,7.797,1.190,31.453
-0.076,-0.342,0.959,-4.075,8.356,1.477,31.447
-0.080,-0.342,0.960,-4.251,8.473,1.772,31.453
-0.082,-0.342,0.961,-4.348,8.446,2.027,31.443
-0.085,-0.342,0.963,-4.525,8.655,2.303,31.455
-0.091,-0.345,0.966,-4.554,8.804,2.456,31.453
-0.097,-0.347,0.970,-4.419,8.027,2.212,31.445
-0.098,-0.347,0.969,-4.673,7.051,1.854,31.451
-0.097,-0.348,0.966,-5.169,6.731,1.745,31.450
-0.098,-0.349,0.960,-5.503,7.105,1.733,31.454
-0.099,-0.351,0.952,-5.673,7.302,1.555,31.446
-0.098,-0.353,0.946,-5.556,7.087,1.353,31.436
-0.097,-0.356,0.945,-5.163,6.533,1.179,31.433
-0.094,-0.358,0.945,-4.823,5.633,1.037,31.436
-0.090,-0.359,0.945,-4.537,4.644,0.927,31.450
-0.086,-0.358,0.942,-4.307,4.331,1.103,31.455
-0.082,-0.359,0.940,-4.093,5.221,1.671,31.460
-0.085,-0.362,0.942,-3.868,6.492,1.982,31.454
-0.090,-0.363,0.946,-3.790,6.858,1.628,31.454
-0.093,-0.363,0.949,-4.060,6.231,1.007,31.466
-0.092,-0.364,0.948,-4.404,5.463,0.450,31.461
-0.088,-0.362,0.946,-4.704,4.949,0.131,31.463
-0.085,-0.361,0.942,-5.035,4.891,0.503,31.460
-0.087,-0.362,0.940,-4.918,4.546,0.988,31.460
-0.091,-0.362,0.941,-4.333,2.974,1.062,31.459
-0.093,-0.361,0.945,-3.616,0.708,1.006,31.457
-0.091,-0.359,0.953,-3.144,-1.839,0.961,31.460
-0.086,-0.356,0.957,-3.281,-3.143,1.171,31.462
-0.082,-0.355,0.958,-3.805,-3.109,1.726,31.460
-0.079,-0.354,0.955,-4.586,-2.026,2.531,31.458
-0.080,-0.356,0.952,-5.390,-0.543,3.219,31.467
-0.085,-0.358,0.950,-6.008,0.402,3.490,31.467
-0.090,-0.359,0.947,-6.491,0.729,3.442,31.462
-0.092,-0.362,0.945,-6.605,0.703,3.227,31.467
-0.092,-0.364,0.945,-6.316,0.711,3.077,31.468
-0.095,-0.365,0.943,-5.775,0.808,3.002,31.476
-0.097,-0.368,0.945,-5.072,1.110,3.095,31.478
-0.101,-0.371,0.950,-4.350,1.508,3.176,31.472
-0.106,-0.372,0.953,-3.904,1.219,2.985,31.467
-0.110,-0.371,0.951,-3.737,0.593,2.678,31.464
-0.113,-0.371,0.944,-3.673,0.560,2.535,31.467
-0.115,-0.372,0.940,-3.632,1.099,2.462,31.483
-0.117,-0.371,0.934,-3.598,1.469,2.198,31.491
-0.117,-0.372,0.928,-3.489,1.426,1.904,31.489
-0.116,-0.373,0.925,-3.033,1.238,1.543,31.494
-0.117,-0.373,0.923,-2.191,0.848,1.119,31.486
-0.117,-0.373,0.925,-1.093,-0.387,0.557,31.485
-0.116,-0.374,0.930,0.027,-2.038,-0.037,31.483
-0.113,-0.372,0.936,0.826,-3.506,-0.619,31.478
-0.107,-0.369,0.941,1.009,-3.923,-0.808,31.479
-0.104,-0.367,0.943,0.703,-3.309,-0.575,31.479
-0.106,-0.368,0.941,0.279,-2.234,-0.412,31.474
-0.109,-0.369,0.938,0.099,-1.626,-0.710,31.473
-0.109,-0.368,0.935,0.028,-1.586,-1.143,31.484
-0.108,-0.367,0.933,0.036,-1.437,-1.361,31.484
-0.107,-0.367,0.934,0.226,-0.895,-1.303,31.480
-0.106,-0.366,0.939,0.498,-0.473,-1.142,31.489
-0.106,-0.364,0.941,0.648,-0.561,-0.971,31.480
-0.105,-0.363,0.942,0.898,-1.046,-0.850,31.473
-0.104,-0.362,0.941,1.166,-1.403,-0.607,31.472
-0.104,-0.363,0.940,1.298,-1.258,-0.196,31.479
-0.104,-0.364,0.941,1.298,-0.722,0.200,31.475
-0.106,-0.366,0.944,1.092,-0.340,0.402,31.481
-0.108,-0.368,0.944,0.891,-0.476,0.298,31.492
-0.109,-0.369,0.944,0.878,-1.208,-0.093,31.482
-0.109,-0.369,0.944,1.021,-1.990,-0.513,31.479
-0.109,-0.370,0.946,1.270,-2.344,-0.927,31.476
-0.109,-0.370,0.952,1.391,-2.380,-1.500,31.474
-0.107,-0.368,0.958,0.963,-2.159,-1.965,31.473
-0.103,-0.367,0.961,0.299,-1.638,-2.153,31.474
-0.099,-0.365,0.960,-0.417,-1.114,-2.134,31.480
-0.095,-0.363,0.957,-1.007,-0.633,-1.845,31.485
-0.093,-0.363,0.952,-1.195,-0.307,-1.384,31.491
-0.092,-0.363,0.946,-1.014,-0.326,-0.973,31.483
-0.091,-0.363,0.941,-0.589,-0.504,-0.665,31.488
-0.091,-0.361,0.938,-0.087,-0.489,-0.384,31.493
-0.091,-0.362,0.938,0.290,-0.004,-0.105,31.487
-0.094,-0.362,0.940,0.580,0.375,-0.132,31.492
-0.094,-0.362,0.942,0.759,0.312,-0.359,31.496
-0.093,-0.363,0.944,0.745,0.325,-0.570,31.501
-0.091,-0.365,0.945,0.731,0.378,-0.802,31.508
-0.087,-0.365,0.947,0.762,0.390,-0.903,31.510
-0.083,-0.365,0.951,0.754,0.209,-0.899,31.514
-0.079,-0.364,0.953,0.703,0.114,-0.704,31.508
-0.077,-0.364,0.957,0.695,0.303,-0.257,31.498
-0.076,-0.362,0.960,0.701,0.342,0.360,31.487
-0.077,-0.361,0.960,0.598,0.264,1.034,31.498
-0.080,-0.362,0.959,0.452,0.519,1.581,31.504
-0.085,-0.363,0.957,0.374,0.843,1.758,31.497
-0.090,-0.364,0.957,0.181,0.972,1.662,31.498
-0.093,-0.365,0.957,-0.139,0.748,1.277,31.497
-0.094,-0.367,0.954,-0.494,0.359,0.702,31.501
-0.093,-0.368,0.951,-0.714,0.021,0.244,31.503
-0.094,-0.367,0.950,-0.711,-0.461,0.015,31.508
-0.094,-0.367,0.950,-0.564,-0.972,-0.061,31.498
-0.096,-0.366,0.951,-0.385,-1.363,-0.046,31.491
-0.097,-0.365,0.952,-0.231,-1.636,0.042,31.497
-0.098,-0.365,0.953,-0.154,-1.888,0.058,31.494
-0.097,-0.365,0.954,-0.154,-2.217,-0.098,31.493
-0.095,-0.365,0.954,-0.226,-2.407,-0.256,31.495
-0.091,-0.365,0.954,-0.399,-2.214,-0.131,31.496
-0.087,-0.367,0.953,-0.501,-1.584,0.215,31.499
-0.085,-0.367,0.953,-0.418,-1.066,0.623,31.505
-0.083,-0.369,0.954,-0.214,-1.006,1.101,31.510
-0.084,-0.369,0.955,0.114,-1.514,1.467,31.513
-0.084,-0.369,0.954,0.559,-2.276,1.734,31.512
-0.084,-0.368,0.953,0.847,-2.681,1.945,31.507
-0.085,-0.367,0.952,0.845,-2.369,2.230,31.509
-0.089,-0.365,0.952,0.565,-1.411,2.466,31.521
-0.094,-0.365,0.951,0.038,-0.306,2.537,31.523
-0.095,-0.366,0.949,-0.536,0.568,2.395,31.519
-0.095,-0.368,0.946,-0.959,1.174,2.319,31.520
-0.095,-0.369,0.945,-0.891,1.136,2.327,31.517
-0.095,-0.369,0.945,-0.539,0.455,2.375,31.505
-0.096,-0.369,0.948,-0.198,0.078,2.549,31.518
-0.097,-0.367,0.951,-0.099,0.291,2.801,31.515
-0.100,-0.366,0.955,-0.254,1.070,2.898,31.511
-0.102,-0.365,0.958,-0.511,1.913,2.677,31.526
-0.101,-0.362,0.957,-0.986,2.263,2.382,31.514
-0.099,-0.359,0.953,-1.377,2.098,2.401,31.514
-0.097,-0.358,0.946,-1.456,1.699,2.579,31.528
-0.097,-0.359,0.940,-1.111,1.332,2.618,31.527
-0.096,-0.357,0.935,-0.727,0.884,2.444,31.528
-0.094,-0.357,0.931,-0.686,0.717,2.223,31.529
-0.091,-0.358,0.927,-0.721,0.931,1.995,31.529
-0.088,-0.359,0.925,-0.720,1.221,1.802,31.518
-0.087,-0.361,0.926,-0.612,1.217,1.718,31.521
-0.086,-0.364,0.929,-0.333,0.657,1.483,31.522
-0.083,-0.366,0.936,-0.086,0.084,1.135,31.524
-0.079,-0.367,0.946,-0.011,-0.150,0.840,31.526
-0.074,-0.366,0.955,-0.149,-0.212,0.725,31.520
-0.070,-0.364,0.964,-0.402,-0.113,0.876,31.511
-0.069,-0.363,0.973,-0.512,-0.192,1.210,31.510
-0.068,-0.361,0.979,-0.704,-0.613,1.522,31.507
-0.069,-0.359,0.982,-1.181,-1.269,1.863,31.519
-0.071,-0.357,0.979,-1.806,-1.589,2.290,31.516
-0.075,-0.357,0.972,-2.511,-1.493,2.653,31.508
-0.082,-0.356,0.964,-3.101,-1.296,2.963,31.500
-0.090,-0.356,0.956,-3.383,-1.365,3.089,31.498
-0.099,-0.358,0.949,-3.270,-1.882,2.969,31.511
-0.104,-0.359,0.944,-2.968,-2.469,2.822,31.516
-0.110,-0.361,0.942,-2.661,-2.676,2.930,31.514
-0.116,-0.363,0.940,-2.431,-2.580,2.907,31.506
-0.121,-0.365,0.937,-2.270,-2.423,2.631,31.501
-0.123,-0.368,0.933,-2.217,-2.069,2.275,31.514
-0.123,-0.371,0.930,-2.113,-1.571,1.992,31.513
-0.121,-0.373,0.927,-1.848,-1.148,1.819,31.508
-0.120,-0.375,0.929,-1.447,-0.727,1.791,31.513
-0.119,-0.376,0.934,-1.017,-0.500,1.672,31.508
-0.118,-0.376,0.940,-0.690,-0.665,1.395,31.512
-0.116,-0.377,0.947,-0.426,-0.804,1.050,31.523
-0.114,-0.378,0.954,-0.384,-0.882,0.673,31.513
-0.111,-0.378,0.958,-0.746,-0.863,0.379,31.525
-0.109,-0.380,0.959,-1.342,-0.480,0.070,31.527
-0.108,-0.381,0.958,-1.957,-0.150,-0.432,31.540
-0.107,-0.382,0.955,-2.521,-0.311,-1.129,31.551
-0.103,-0.380,0.952,-2.979,-0.722,-1.851,31.558
-0.098,-0.379,0.948,-3.169,-0.896,-2.342,31.561
-0.092,-0.379,0.948,-2.926,-0.901,-2.734,31.552
-0.085,-0.375,0.949,-2.786,-1.046,-3.058,31.549
-0.077,-0.372,0.951,-2.807,-1.040,-2.874,31.544
-0.071,-0.369,0.954,-2.907,-0.673,-2.140,31.537
-0.068,-0.366,0.956,-3.199,0.140,-0.956,31.549
-0.071,-0.365,0.956,-3.331,0.807,0.214,31.547
-0.076,-0.363,0.954,-3.384,0.781,1.023,31.549
-0.081,-0.361,0.952,-3.484,0.467,1.584,31.546
-0.085,-0.361,0.949,-3.529,0.236,1.921,31.554
-0.088,-0.362,0.948,-3.601,0.345,2.109,31.554
-0.092,-0.363,0.947,-3.636,0.488,2.165,31.564
-0.095,-0.364,0.945,-3.567,0.488,2.235,31.566
-0.098,-0.365,0.944,-3.412,0.526,2.409,31.563
-0.101,-0.366,0.944,-3.219,0.528,2.623,31.571
-0.105,-0.368,0.944,-3.113,0.408,2.815,31.569
-0.109,-0.371,0.942,-3.079,0.458,2.867,31.555
-0.113,-0.374,0.938,-2.977,0.729,2.685,31.559
-0.118,-0.376,0.935,-2.744,0.757,2.178,31.550
-0.119,-0.377,0.931,-2.535,0.575,1.561,31.555
-0.118,-0.378,0.927,-2.333,0.504,1.087,31.549
-0.117,-0.379,0.923,-2.108,0.691,0.739,31.553
-0.114,-0.379,0.920,-1.883,0.831,0.462,31.563
-0.110,-0.378,0.918,-1.706,1.070,0.465,31.557
-0.108,-0.377,0.918,-1.508,1.222,0.612,31.560
-0.106,-0.377,0.918,-1.238,1.077,0.661,31.563
-0.102,-0.376,0.917,-1.013,0.693,0.527,31.559
-0.098,-0.377,0.917,-0.908,0.558,0.471,31.556
-0.094,-0.377,0.919,-0.677,0.613,0.357,31.550
-0.091,-0.377,0.922,-0.489,0.647,0.089,31.553
-0.087,-0.376,0.925,-0.435,0.680,-0.170,31.555
-0.083,-0.376,0.928,-0.372,0.888,-0.307,31.557
-0.081,-0.376,0.932,-0.218,1.189,-0.448,31.556
-0.080,-0.375,0.937,-0.084,1.193,-0.580,31.568
-0.079,-0.375,0.940,-0.040,0.715,-0.687,31.570
-0.080,-0.376,0.943,0.104,0.033,-0.874,31.580
-0.081,-0.377,0.945,0.387,-0.937,-1.278,31.570
-0.079,-0.377,0.947,0.462,-1.829,-1.580,31.572
-0.078,-0.378,0.949,0.411,-2.322,-1.498,31.579
-0.079,-0.379,0.951,0.370,-2.539,-1.158,31.595
-0.081,-0.381,0.952,0.216,-2.504,-0.792,31.589
-0.085,-0.382,0.953,0.002,-2.542,-0.678,31.592
-0.089,-0.382,0.952,-0.342,-2.529,-0.608,31.586
-0.092,-0.384,0.949,-0.600,-2.351,-0.551,31.584
-0.094,-0.385,0.946,-0.664,-2.213,-0.707,31.575
-0.093,-0.384,0.944,-0.803,-2.259,-0.805,31.584
-0.092,-0.384,0.941,-0.801,-2.297,-0.707,31.571
-0.092,-0.384,0.939,-0.589,-2.246,-0.614,31.565
-0.092,-0.382,0.939,-0.446,-2.131,-0.400,31.564
-0.093,-0.381,0.940,-0.411,-1.766,0.036,31.568
-0.096,-0.381,0.940,-0.319,-1.267,0.420,31.570
-0.099,-0.382,0.941,-0.381,-0.783,0.655,31.576
-0.102,-0.383,0.941,-0.530,-0.282,0.785,31.575
-0.105,-0.384,0.941,-0.611,-0.078,0.699,31.585
-0.107,-0.385,0.939,-0.748,0.091,0.555,31.580
-0.108,-0.387,0.939,-0.840,0.511,0.413,31.571
-0.108,-0.388,0.940,-0.993,0.757,0.203,31.579
-0.109,-0.389,0.942,-1.096,0.595,-0.146,31.579
-0.109,-0.389,0.942,-1.005,0.057,-0.728,31.584
-0.105,-0.388,0.942,-0.948,-0.381,-1.263,31.593
-0.101,-0.386,0.944,-0.986,-0.301,-1.402,31.597
-0.099,-0.385,0.944,-1.064,0.335,-1.273,31.604
-0.100,-0.385,0.947,-1.172,1.095,-1.203,31.595
-0.102,-0.384,0.951,-1.306,1.352,-1.299,31.599
-0.104,-0.383,0.951,-1.472,1.128,-1.516,31.605
-0.105,-0.384,0.950,-1.627,0.987,-2.007,31.601
-0.105,-0.384,0.947,-1.888,1.015,-2.601,31.599
-0.104,-0.384,0.943,-2.264,1.262,-2.935,31.603
-0.104,-0.384,0.939,-2.415,1.355,-3.182,31.609
-0.103,-0.383,0.933,-2.327,1.046,-3.559,31.611
-0.101,-0.383,0.928,-2.176,0.731,-3.852,31.607
-0.100,-0.382,0.927,-1.876,0.655,-3.973,31.598
-0.099,-0.383,0.928,-1.499,0.743,-4.205,31.593
-0.097,-0.384,0.929,-1.223,0.787,-4.581,31.591
-0.093,-0.382,0.930,-1.089,0.918,-4.802,31.598
-0.089,-0.382,0.931,-1.000,1.242,-4.709,31.587
-0.086,-0.382,0.931,-0.811,1.485,-4.528,31.587
-0.082,-0.380,0.933,-0.578,1.499,-4.338,31.577
-0.077,-0.379,0.934,-0.334,1.327,-3.994,31.571
-0.072,-0.379,0.936,-0.033,1.327,-3.484,31.575
-0.070,-0.378,0.940,0.277,1.514,-2.961,31.583
-0.069,-0.377,0.943,0.395,1.674,-2.293,31.586
-0.069,-0.377,0.946,0.296,2.007,-1.502,31.580
-0.073,-0.379,0.947,0.134,2.414,-0.806,31.593
-0.078,-0.380,0.948,-0.151,2.639,-0.360,31.597
-0.085,-0.382,0.948,-0.480,2.532,-0.194,31.604
-0.090,-0.384,0.948,-0.551,2.048,-0.512,31.604
-0.092,-0.385,0.947,-0.589,1.353,-1.029,31.607
