picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 115200
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
sensorTask started...
ICM-42670P initialized successfully!
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,tmp
0.034,-0.376,0.958,0.056,0.281,1.841,28.917
0.031,-0.377,0.955,-0.000,-0.137,1.522,28.912
0.030,-0.378,0.954,-0.107,-0.271,1.084,28.905
0.031,-0.378,0.953,0.011,-0.325,0.687,28.905
0.032,-0.377,0.953,-0.018,-0.400,0.424,28.906
0.034,-0.377,0.953,-0.128,-0.342,0.329,28.919
0.035,-0.376,0.953,-0.176,-0.203,0.331,28.918
0.035,-0.375,0.954,-0.327,-0.004,0.359,28.937
0.033,-0.374,0.956,-0.199,-0.678,0.296,28.941
0.034,-0.374,0.953,-0.295,-1.085,0.291,28.944
0.033,-0.375,0.953,-0.576,-0.642,0.252,28.948
0.032,-0.375,0.952,-0.573,-0.401,0.010,28.947
0.034,-0.373,0.951,-0.666,-0.499,-0.279,28.947
0.036,-0.372,0.951,-0.695,-0.699,-0.438,28.933
0.037,-0.371,0.952,-0.509,-0.826,-0.477,28.942
0.036,-0.371,0.954,-0.359,-0.879,-0.625,28.943
0.034,-0.370,0.958,-0.204,-1.369,-0.999,28.930
0.035,-0.369,0.960,-0.180,-2.065,-1.395,28.920
0.038,-0.368,0.961,-0.429,-2.324,-1.515,28.924
0.041,-0.368,0.960,-0.963,-1.892,-1.282,28.933
0.042,-0.368,0.960,-1.554,-1.018,-0.698,28.929
0.042,-0.369,0.959,-2.105,-0.210,-0.104,28.937
0.040,-0.370,0.956,-2.533,0.301,0.331,28.925
0.038,-0.371,0.952,-2.697,0.401,0.462,28.924
0.037,-0.371,0.948,-2.683,0.312,0.426,28.928
0.036,-0.372,0.946,-2.596,0.135,0.385,28.926
0.034,-0.373,0.945,-2.211,-0.742,0.151,28.929
0.034,-0.373,0.945,-1.605,-2.240,-0.131,28.919
0.036,-0.373,0.944,-1.146,-3.233,-0.270,28.924
0.036,-0.374,0.940,-1.039,-2.799,-0.080,28.941
0.035,-0.377,0.942,-1.092,-1.164,0.035,28.938
0.032,-0.377,0.948,-0.918,-0.598,-0.367,28.936
0.036,-0.375,0.950,-0.612,-1.731,-0.848,28.931
0.043,-0.373,0.949,-0.589,-2.062,-0.800,28.940
0.046,-0.372,0.950,-0.812,-1.302,-0.371,28.949
0.044,-0.372,0.950,-0.979,-0.648,0.027,28.946
0.041,-0.374,0.949,-1.105,-0.292,0.123,28.956
0.040,-0.375,0.948,-1.061,-0.306,-0.133,28.957
0.040,-0.375,0.947,-0.811,-0.936,-0.531,28.952
0.042,-0.375,0.946,-0.509,-1.874,-0.898,28.962
0.044,-0.375,0.947,-0.145,-2.493,-1.128,28.962
0.046,-0.375,0.948,0.093,-2.725,-1.201,28.950
0.047,-0.375,0.948,0.246,-2.792,-1.149,28.955
0.049,-0.375,0.949,0.280,-2.590,-1.026,28.952
0.050,-0.376,0.951,0.297,-2.591,-0.922,28.964
0.053,-0.374,0.951,0.246,-2.703,-0.768,28.979
0.054,-0.375,0.951,0.093,-2.600,-0.488,28.969
0.053,-0.375,0.951,-0.110,-2.492,-0.263,28.969
0.053,-0.375,0.950,-0.265,-2.422,-0.113,28.965
0.052,-0.376,0.949,-0.420,-2.095,0.056,28.956
0.051,-0.377,0.950,-0.491,-1.560,0.134,28.957
0.050,-0.378,0.952,-0.529,-1.185,0.135,28.968
0.049,-0.379,0.952,-0.553,-0.992,0.185,28.954
0.047,-0.380,0.952,-0.449,-1.038,0.238,28.954
0.045,-0.381,0.953,-0.348,-1.236,0.095,28.971
0.044,-0.380,0.953,-0.185,-1.572,-0.200,28.965
0.044,-0.380,0.954,-0.020,-1.828,-0.509,28.964
0.047,-0.379,0.954,0.011,-1.795,-0.592,28.963
0.049,-0.379,0.955,-0.094,-1.579,-0.558,28.970
0.051,-0.379,0.955,-0.376,-1.421,-0.449,28.958
0.051,-0.380,0.954,-0.713,-1.176,-0.276,28.961
0.050,-0.379,0.953,-0.913,-1.004,-0.260,28.961
0.050,-0.379,0.952,-1.063,-0.887,-0.241,28.975
0.050,-0.379,0.951,-1.102,-0.799,-0.204,28.977
0.050,-0.378,0.951,-1.044,-0.664,-0.176,28.969
0.050,-0.377,0.951,-0.982,-0.517,-0.136,28.973
0.050,-0.377,0.952,-0.858,-0.498,-0.075,28.980
0.049,-0.376,0.952,-0.865,-0.511,-0.010,28.973
0.049,-0.376,0.952,-1.061,-0.513,0.038,28.980
0.049,-0.376,0.951,-1.303,-0.465,0.112,28.995
0.047,-0.375,0.950,-1.546,-0.250,0.165,28.988
0.045,-0.375,0.948,-1.725,-0.042,0.047,28.981
0.045,-0.376,0.947,-1.736,0.041,-0.262,28.986
0.046,-0.375,0.945,-1.462,-0.294,-0.685,28.993
0.050,-0.374,0.943,-1.261,-0.484,-1.006,28.993
0.054,-0.372,0.942,-0.984,-0.653,-1.186,28.997
0.057,-0.371,0.942,-0.604,-0.822,-1.206,29.003
0.059,-0.370,0.942,-0.350,-0.975,-1.164,28.983
0.061,-0.369,0.943,-0.186,-1.208,-1.118,28.972
0.062,-0.368,0.943,-0.086,-1.326,-0.991,28.977
0.063,-0.367,0.943,-0.168,-1.235,-0.850,28.977
0.063,-0.367,0.944,-0.298,-0.888,-0.611,28.983
0.062,-0.367,0.944,-0.284,-0.525,-0.321,28.979
0.061,-0.369,0.944,-0.095,-0.119,0.095,28.986
0.059,-0.370,0.946,0.269,0.056,0.327,28.980
0.056,-0.370,0.946,0.713,-0.340,0.478,28.979
0.055,-0.372,0.946,0.951,-0.839,0.614,28.973
0.052,-0.373,0.946,1.022,-0.900,0.697,28.972
0.049,-0.374,0.946,0.957,-0.736,0.599,28.969
0.045,-0.376,0.945,0.791,-0.651,0.305,28.981
0.041,-0.377,0.945,0.719,-0.584,-0.088,28.976
0.042,-0.379,0.944,0.715,-0.461,-0.730,28.974
0.043,-0.379,0.945,0.777,-0.479,-1.407,28.986
0.047,-0.377,0.946,0.949,-0.718,-1.856,28.986
0.052,-0.376,0.947,1.021,-0.897,-1.969,28.980
0.056,-0.375,0.948,0.987,-0.715,-1.858,28.993
0.058,-0.375,0.949,0.885,-0.494,-1.653,28.987
0.060,-0.375,0.949,0.656,-0.340,-1.381,28.978
0.060,-0.375,0.948,0.412,-0.179,-1.009,28.978
0.060,-0.376,0.948,0.282,0.038,-0.681,28.981
0.060,-0.376,0.949,0.242,0.147,-0.426,28.970
0.059,-0.376,0.950,0.331,0.034,-0.224,28.980
0.059,-0.378,0.951,0.443,0.006,-0.100,28.973
0.058,-0.379,0.953,0.523,0.150,-0.082,28.995
0.057,-0.380,0.954,0.491,0.376,-0.123,28.997
0.055,-0.381,0.955,0.430,0.595,-0.237,29.001
0.055,-0.382,0.957,0.383,0.725,-0.334,29.003
0.057,-0.382,0.957,0.184,0.834,-0.327,29.000
0.058,-0.382,0.958,-0.033,0.900,-0.192,29.002
0.058,-0.382,0.958,-0.197,0.912,-0.014,29.004
0.058,-0.381,0.958,-0.285,0.962,0.279,28.995
0.056,-0.381,0.959,-0.317,0.909,0.473,28.988
0.056,-0.379,0.960,-0.325,0.521,0.435,29.003
0.056,-0.378,0.958,-0.530,0.055,0.307,29.004
0.055,-0.377,0.955,-0.799,-0.008,0.013,29.007
0.056,-0.375,0.953,-1.019,0.230,-0.235,29.017
0.057,-0.373,0.953,-1.226,0.658,-0.195,29.009
0.058,-0.373,0.954,-1.339,0.787,-0.204,29.007
0.059,-0.371,0.953,-1.337,0.327,-0.344,29.005
0.061,-0.370,0.953,-1.308,-0.087,-0.399,29.008
0.061,-0.369,0.952,-1.206,-0.332,-0.253,29.015
0.060,-0.370,0.951,-1.103,-0.390,-0.072,29.014
0.059,-0.371,0.950,-1.010,-0.621,-0.050,29.010
0.058,-0.371,0.948,-0.876,-0.943,-0.118,29.015
0.058,-0.371,0.947,-0.733,-0.959,-0.119,29.015
0.058,-0.372,0.947,-0.558,-0.777,-0.005,29.014
0.059,-0.372,0.947,-0.544,-0.388,0.244,29.006
0.059,-0.373,0.948,-0.591,0.064,0.550,29.013
0.058,-0.373,0.949,-0.512,0.109,0.756,29.009
0.058,-0.374,0.948,-0.506,0.036,1.017,29.015
0.057,-0.376,0.948,-0.448,0.092,1.255,29.017
0.055,-0.378,0.949,-0.394,0.122,1.354,29.023
0.052,-0.379,0.949,-0.330,-0.156,1.153,29.017
0.051,-0.380,0.949,-0.293,-0.148,0.765,29.024
0.052,-0.381,0.948,-0.311,-0.084,0.562,29.018
0.053,-0.382,0.948,-0.348,0.059,0.449,29.020
0.052,-0.382,0.949,-0.372,0.296,0.336,29.017
0.053,-0.383,0.950,-0.435,0.444,0.195,29.012
0.053,-0.382,0.950,-0.414,0.325,-0.022,29.019
0.055,-0.381,0.950,-0.402,0.270,-0.161,29.028
0.057,-0.380,0.949,-0.496,0.554,-0.140,29.029
0.059,-0.378,0.950,-0.590,0.782,-0.059,29.020
0.059,-0.376,0.950,-0.633,0.609,0.066,29.015
0.061,-0.375,0.950,-0.589,0.457,0.202,29.027
0.062,-0.373,0.951,-0.576,0.438,0.304,29.020
0.061,-0.372,0.952,-0.626,0.397,0.404,29.005
0.062,-0.372,0.952,-0.729,0.432,0.475,29.002
0.062,-0.371,0.951,-0.814,0.717,0.574,29.013
0.062,-0.371,0.951,-0.893,1.026,0.709,29.010
0.062,-0.371,0.950,-0.906,0.968,0.818,29.027
0.062,-0.371,0.949,-0.825,0.631,0.945,29.036
0.062,-0.371,0.948,-0.718,0.553,1.236,29.041
0.060,-0.371,0.948,-0.451,0.541,1.564,29.038
0.058,-0.372,0.948,-0.319,0.486,1.803,29.042
0.053,-0.374,0.948,-0.186,0.612,1.764,29.036
0.051,-0.375,0.948,-0.074,0.620,1.442,29.035
0.051,-0.375,0.947,-0.063,0.644,1.173,29.028
0.052,-0.375,0.946,-0.135,0.815,1.101,29.035
0.053,-0.374,0.946,-0.178,1.138,1.146,29.028
0.052,-0.374,0.947,-0.214,1.292,1.157,29.044
0.052,-0.374,0.947,-0.164,1.217,1.059,29.043
0.052,-0.374,0.948,0.011,1.035,0.970,29.032
0.052,-0.374,0.950,0.229,1.055,1.044,29.032
0.051,-0.373,0.951,0.420,0.822,1.024,29.044
0.051,-0.373,0.953,0.452,0.513,0.947,29.037
0.052,-0.373,0.953,0.301,0.583,0.947,29.035
0.053,-0.373,0.954,0.054,0.922,1.027,29.046
0.052,-0.373,0.954,-0.185,1.100,1.079,29.058
0.052,-0.374,0.954,-0.318,1.111,1.012,29.059
0.051,-0.374,0.954,-0.341,0.979,0.912,29.060
0.051,-0.375,0.953,-0.363,0.784,0.886,29.053
0.052,-0.375,0.952,-0.368,0.725,0.924,29.051
0.052,-0.376,0.952,-0.390,0.750,0.964,29.040
0.051,-0.376,0.952,-0.525,0.803,0.990,29.034
0.050,-0.376,0.950,-0.688,0.873,0.968,29.041
0.050,-0.377,0.948,-0.818,1.208,0.966,29.029
0.049,-0.377,0.948,-0.873,1.609,0.923,29.037
0.048,-0.377,0.947,-0.693,1.508,0.757,29.030
0.048,-0.376,0.945,-0.493,1.291,0.576,29.042
0.049,-0.376,0.946,-0.347,1.281,0.363,29.053
0.049,-0.375,0.947,-0.184,1.198,0.154,29.057
0.049,-0.374,0.949,-0.134,0.963,-0.060,29.061
0.052,-0.374,0.950,-0.219,0.703,-0.324,29.061
0.053,-0.372,0.949,-0.485,0.711,-0.300,29.048
0.056,-0.372,0.948,-0.741,0.877,-0.069,29.042
0.056,-0.372,0.945,-0.999,0.905,0.071,29.041
0.056,-0.372,0.943,-0.944,0.969,0.309,29.042
0.055,-0.372,0.942,-0.559,0.929,0.587,29.044
0.055,-0.373,0.942,-0.175,0.788,0.875,29.044
0.054,-0.373,0.943,0.243,0.672,1.126,29.057
0.053,-0.373,0.945,0.633,0.603,1.386,29.052
0.051,-0.373,0.946,0.887,0.590,1.559,29.051
0.049,-0.373,0.948,0.940,0.728,1.631,29.050
0.046,-0.374,0.950,0.800,1.058,1.567,29.043
0.043,-0.376,0.952,0.562,1.167,1.297,29.031
0.041,-0.377,0.953,0.326,1.169,0.885,29.035
0.041,-0.378,0.953,0.126,1.232,0.465,29.042
0.041,-0.378,0.954,0.106,1.069,0.166,29.045
0.043,-0.377,0.955,0.175,0.657,-0.009,29.047
0.045,-0.376,0.957,0.322,0.336,-0.053,29.041
0.045,-0.376,0.958,0.398,0.130,0.002,29.041
0.045,-0.375,0.958,0.348,0.040,0.101,29.050
0.045,-0.374,0.958,0.238,-0.027,0.103,29.049
0.046,-0.373,0.956,-0.005,0.060,0.134,29.043
0.046,-0.373,0.955,-0.355,0.293,0.085,29.042
0.046,-0.373,0.953,-0.625,0.540,0.007,29.041
0.047,-0.373,0.951,-0.804,0.714,0.020,29.035
0.047,-0.374,0.950,-0.821,0.879,0.065,29.040
0.048,-0.375,0.949,-0.707,0.816,0.060,29.045
0.048,-0.375,0.946,-0.649,0.608,0.202,29.046
0.047,-0.375,0.944,-0.593,0.605,0.319,29.052
0.046,-0.376,0.943,-0.460,0.641,0.300,29.055
0.044,-0.377,0.942,-0.296,0.503,0.180,29.053
0.045,-0.377,0.943,-0.172,0.267,0.009,29.045
0.046,-0.377,0.943,-0.041,0.158,-0.142,29.050
0.048,-0.376,0.944,0.026,0.153,-0.122,29.051
0.049,-0.376,0.947,0.069,0.252,0.008,29.050
0.049,-0.376,0.950,0.125,0.277,0.078,29.051
0.049,-0.376,0.952,0.208,0.192,0.093,29.050
0.050,-0.375,0.954,0.167,0.202,0.142,29.049
0.051,-0.374,0.955,0.068,0.334,0.240,29.053
0.051,-0.374,0.956,-0.117,0.659,0.421,29.053
0.052,-0.374,0.956,-0.336,1.063,0.629,29.050
0.051,-0.374,0.955,-0.408,1.179,0.761,29.049
0.050,-0.374,0.953,-0.386,0.892,0.743,29.046
0.048,-0.376,0.952,-0.259,0.600,0.511,29.049
0.047,-0.376,0.950,-0.164,0.324,0.219,29.054
0.047,-0.376,0.950,-0.211,0.178,0.058,29.050
0.048,-0.376,0.949,-0.349,0.176,0.051,29.061
0.049,-0.376,0.949,-0.445,0.307,0.187,29.052
0.048,-0.376,0.950,-0.544,0.475,0.400,29.045
0.048,-0.376,0.949,-0.572,0.478,0.662,29.045
0.047,-0.376,0.949,-0.517,0.569,0.879,29.059
0.046,-0.376,0.949,-0.433,0.491,0.960,29.056
0.046,-0.375,0.949,-0.420,0.292,0.968,29.058
0.045,-0.375,0.948,-0.426,0.246,0.936,29.039
0.044,-0.374,0.949,-0.388,0.413,0.805,29.045
0.043,-0.374,0.951,-0.356,0.390,0.627,29.057
0.043,-0.375,0.952,-0.286,0.190,0.405,29.043
0.043,-0.375,0.953,-0.257,0.070,0.205,29.040
0.043,-0.375,0.953,-0.273,0.106,0.146,29.046
0.043,-0.376,0.953,-0.307,0.137,0.144,29.046
0.042,-0.376,0.952,-0.448,0.232,0.180,29.048
0.042,-0.377,0.951,-0.626,0.365,0.200,29.054
0.041,-0.377,0.949,-0.718,0.503,0.169,29.064
0.041,-0.378,0.948,-0.676,0.610,0.066,29.063
0.041,-0.377,0.947,-0.526,0.385,-0.096,29.059
0.043,-0.376,0.946,-0.410,0.243,-0.095,29.062
0.044,-0.376,0.947,-0.342,0.487,0.063,29.060
0.044,-0.375,0.947,-0.325,0.606,0.123,29.059
0.044,-0.374,0.948,-0.354,0.474,0.146,29.064
0.045,-0.374,0.948,-0.403,0.451,0.197,29.063
0.045,-0.373,0.948,-0.386,0.353,0.251,29.085
0.046,-0.372,0.948,-0.374,0.143,0.268,29.087
0.047,-0.372,0.947,-0.284,0.077,0.224,29.081
0.047,-0.372,0.947,-0.144,0.130,0.145,29.078
0.048,-0.372,0.949,0.037,0.082,0.071,29.078
0.050,-0.372,0.950,0.142,0.020,0.076,29.072
0.051,-0.371,0.951,0.179,0.095,0.233,29.070
0.051,-0.371,0.951,0.153,0.281,0.484,29.074
0.051,-0.373,0.952,0.111,0.474,0.630,29.077
0.050,-0.372,0.954,0.076,0.478,0.717,29.077
0.048,-0.372,0.954,-0.004,0.347,0.896,29.083
0.047,-0.373,0.953,-0.053,0.264,1.077,29.082
0.046,-0.374,0.953,-0.074,0.354,1.216,29.071
0.044,-0.375,0.953,-0.101,0.289,1.275,29.087
0.041,-0.376,0.951,-0.080,-0.035,1.105,29.079
0.040,-0.377,0.949,-0.121,-0.240,0.863,29.073
0.040,-0.376,0.947,-0.198,-0.161,0.724,29.062
0.040,-0.376,0.945,-0.289,0.085,0.676,29.068
0.040,-0.377,0.944,-0.320,0.312,0.626,29.065
0.040,-0.376,0.944,-0.271,0.406,0.534,29.058
0.040,-0.376,0.944,-0.153,0.392,0.381,29.054
0.042,-0.375,0.944,-0.008,0.332,0.301,29.048
0.044,-0.375,0.946,0.162,0.303,0.325,29.054
0.047,-0.374,0.948,0.327,0.307,0.458,29.062
0.047,-0.374,0.950,0.425,0.314,0.668,29.068
0.048,-0.374,0.952,0.513,0.198,0.776,29.088
0.048,-0.374,0.954,0.545,0.018,0.860,29.085
0.048,-0.374,0.955,0.497,-0.028,0.954,29.088
0.047,-0.373,0.955,0.441,0.059,1.021,29.091
0.045,-0.374,0.955,0.362,0.117,1.079,29.088
0.044,-0.374,0.954,0.286,0.172,1.103,29.089
0.043,-0.374,0.953,0.180,0.373,1.136,29.090
0.043,-0.374,0.952,0.101,0.413,1.169,29.087
0.045,-0.373,0.950,-0.065,0.405,1.224,29.087
0.045,-0.373,0.948,-0.217,0.518,1.414,29.095
0.044,-0.373,0.947,-0.273,0.594,1.629,29.079
0.043,-0.374,0.946,-0.197,0.495,1.714,29.077
0.040,-0.374,0.946,0.005,0.406,1.618,29.087
0.039,-0.374,0.947,0.244,0.205,1.309,29.069
0.039,-0.373,0.948,0.404,-0.041,0.985,29.081
0.041,-0.373,0.948,0.425,-0.115,0.827,29.090
0.043,-0.372,0.949,0.376,0.082,0.872,29.085
0.045,-0.372,0.950,0.286,0.363,1.051,29.079
0.046,-0.372,0.951,0.306,0.448,1.128,29.069
0.045,-0.372,0.953,0.432,0.111,1.048,29.068
0.045,-0.372,0.955,0.591,-0.364,0.958,29.061
0.047,-0.373,0.957,0.699,-0.700,0.925,29.069
0.049,-0.372,0.959,0.620,-0.746,0.922,29.061
0.051,-0.373,0.959,0.339,-0.617,1.047,29.068
0.051,-0.373,0.959,-0.025,-0.348,1.197,29.068
0.049,-0.373,0.958,-0.312,-0.120,1.264,29.075
0.049,-0.373,0.956,-0.459,-0.182,1.284,29.075
0.048,-0.373,0.955,-0.482,-0.308,1.368,29.082
0.045,-0.374,0.955,-0.327,-0.605,1.369,29.081
0.042,-0.374,0.955,-0.146,-1.007,1.275,29.086
0.038,-0.375,0.956,0.005,-1.339,1.052,29.094
0.037,-0.374,0.956,0.053,-1.531,0.766,29.092
0.037,-0.373,0.957,-0.097,-1.595,0.567,29.081
0.037,-0.373,0.955,-0.378,-1.349,0.482,29.082
0.036,-0.372,0.954,-0.681,-1.008,0.476,29.085
0.035,-0.372,0.952,-0.824,-0.825,0.411,29.097
0.035,-0.371,0.950,-0.820,-0.889,0.323,29.098
0.036,-0.370,0.948,-0.745,-0.923,0.368,29.099
0.035,-0.370,0.948,-0.574,-0.883,0.311,29.102
0.035,-0.369,0.948,-0.369,-1.074,0.069,29.102
0.037,-0.368,0.947,-0.246,-1.172,-0.021,29.100
0.039,-0.367,0.946,-0.265,-0.841,0.106,29.098
0.040,-0.366,0.948,-0.378,-0.310,0.374,29.097
0.040,-0.367,0.948,-0.616,0.141,0.658,29.090
0.038,-0.367,0.948,-0.733,0.350,0.730,29.093
0.037,-0.367,0.948,-0.733,0.477,0.651,29.093
0.037,-0.368,0.949,-0.649,0.575,0.526,29.091
0.038,-0.368,0.949,-0.483,0.466,0.486,29.092
0.039,-0.369,0.950,-0.251,0.330,0.407,29.087
0.039,-0.369,0.951,0.048,0.171,0.271,29.094
0.039,-0.369,0.951,0.242,-0.040,0.031,29.094
0.041,-0.369,0.951,0.350,-0.251,-0.236,29.094
0.042,-0.369,0.952,0.247,-0.295,-0.421,29.108
0.045,-0.369,0.951,0.040,-0.137,-0.514,29.094
0.046,-0.370,0.950,-0.107,0.092,-0.535,29.086
0.048,-0.371,0.949,-0.191,0.263,-0.512,29.080
0.049,-0.371,0.949,-0.243,0.205,-0.529,29.078
0.051,-0.371,0.949,-0.262,-0.129,-0.519,29.092
0.052,-0.371,0.949,-0.181,-0.425,-0.465,29.096
0.053,-0.372,0.950,-0.029,-0.464,-0.402,29.101
0.053,-0.372,0.952,0.093,-0.592,-0.420,29.094
0.053,-0.372,0.953,0.123,-0.833,-0.559,29.086
0.054,-0.372,0.954,-0.018,-0.873,-0.645,29.096
0.055,-0.371,0.955,-0.273,-0.834,-0.671,29.101
0.055,-0.372,0.955,-0.598,-0.801,-0.606,29.101
0.055,-0.372,0.954,-0.846,-0.673,-0.477,29.091
0.054,-0.371,0.952,-1.024,-0.665,-0.259,29.112
0.053,-0.371,0.950,-1.210,-0.545,-0.041,29.101
0.051,-0.371,0.950,-1.324,-0.409,0.030,29.095
0.049,-0.371,0.950,-1.218,-0.486,-0.000,29.085
0.048,-0.371,0.950,-0.940,-0.540,-0.016,29.093
0.048,-0.370,0.951,-0.663,-0.619,-0.145,29.097
0.048,-0.370,0.952,-0.471,-0.842,-0.292,29.112
0.050,-0.369,0.952,-0.448,-0.948,-0.250,29.106
0.050,-0.370,0.952,-0.554,-0.780,-0.015,29.105
0.050,-0.370,0.951,-0.652,-0.535,0.214,29.102
0.048,-0.371,0.950,-0.668,-0.310,0.454,29.098
0.046,-0.372,0.950,-0.601,-0.168,0.650,29.099
0.044,-0.373,0.949,-0.431,-0.381,0.629,29.094
0.044,-0.374,0.948,-0.266,-0.630,0.490,29.092
0.044,-0.374,0.949,-0.097,-0.590,0.322,29.106
0.043,-0.374,0.950,0.008,-0.496,0.104,29.117
0.042,-0.374,0.950,-0.029,-0.540,-0.174,29.115
0.043,-0.373,0.949,-0.151,-0.478,-0.462,29.111
0.045,-0.373,0.948,-0.354,-0.194,-0.629,29.121
0.047,-0.372,0.948,-0.559,-0.043,-0.724,29.112
0.049,-0.372,0.948,-0.637,0.010,-0.722,29.104
0.050,-0.372,0.948,-0.585,0.004,-0.694,29.105
0.051,-0.372,0.950,-0.431,-0.009,-0.639,29.108
0.053,-0.372,0.951,-0.220,-0.174,-0.579,29.099
0.054,-0.370,0.951,-0.119,-0.295,-0.442,29.092
0.054,-0.370,0.951,-0.151,-0.183,-0.293,29.090
0.054,-0.370,0.951,-0.208,-0.095,-0.174,29.091
0.054,-0.370,0.951,-0.275,-0.117,-0.050,29.101
0.054,-0.370,0.950,-0.317,-0.183,0.088,29.098
0.053,-0.372,0.949,-0.283,-0.145,0.165,29.104
0.052,-0.372,0.948,-0.205,-0.151,0.147,29.113
0.052,-0.373,0.949,-0.184,0.024,0.175,29.120
0.053,-0.373,0.950,-0.214,0.339,0.303,29.127
0.054,-0.373,0.951,-0.195,0.579,0.544,29.119
0.052,-0.373,0.952,-0.101,0.430,0.763,29.101
0.052,-0.372,0.953,0.089,0.178,0.988,29.095
0.051,-0.372,0.954,0.200,0.068,1.241,29.099
0.050,-0.371,0.954,0.230,-0.018,1.374,29.105
0.048,-0.371,0.952,0.180,-0.055,1.275,29.104
0.046,-0.370,0.950,0.112,-0.034,1.063,29.106
0.045,-0.370,0.947,0.107,0.009,0.828,29.099
0.046,-0.370,0.943,0.122,0.182,0.655,29.101
0.048,-0.369,0.939,0.214,0.408,0.606,29.099
0.051,-0.368,0.936,0.393,0.527,0.783,29.096
0.053,-0.368,0.933,0.711,0.548,1.049,29.101
0.054,-0.368,0.932,1.182,0.384,1.210,29.109
0.054,-0.367,0.934,1.738,-0.109,1.301,29.109
0.056,-0.366,0.936,2.219,-0.513,1.395,29.103
0.057,-0.365,0.940,2.539,-0.472,1.562,29.113
0.057,-0.365,0.944,2.694,-0.213,1.671,29.114
0.057,-0.364,0.948,2.658,0.035,1.727,29.101
0.057,-0.364,0.952,2.612,0.206,1.761,29.103
0.057,-0.363,0.955,2.508,0.311,1.740,29.116
0.058,-0.362,0.956,2.393,0.347,1.840,29.117
0.058,-0.361,0.956,2.375,0.352,2.044,29.119
0.057,-0.361,0.955,2.369,0.466,2.319,29.120
0.056,-0.360,0.955,2.475,0.510,2.659,29.127
0.053,-0.361,0.954,2.646,0.406,2.972,29.127
0.050,-0.362,0.954,2.863,0.422,3.183,29.113
0.046,-0.364,0.953,3.071,0.412,3.059,29.110
0.043,-0.365,0.954,3.131,0.511,2.836,29.108
0.042,-0.366,0.955,3.055,0.781,2.650,29.102
0.040,-0.367,0.958,2.966,0.959,2.564,29.100
0.039,-0.368,0.960,2.679,1.208,2.438,29.106
0.037,-0.369,0.963,2.448,1.196,2.229,29.109
0.037,-0.369,0.965,2.176,0.821,1.836,29.103
0.038,-0.369,0.965,1.781,0.513,1.423,29.099
0.040,-0.368,0.964,1.301,0.426,1.113,29.104
0.043,-0.368,0.963,0.911,0.579,0.949,29.107
0.044,-0.368,0.962,0.630,0.759,0.804,29.117
0.046,-0.367,0.963,0.636,0.584,0.664,29.127
0.048,-0.365,0.963,0.722,0.011,0.566,29.128
0.050,-0.362,0.964,0.812,-0.347,0.765,29.133
0.051,-0.360,0.967,0.823,-0.329,1.138,29.133
0.048,-0.358,0.970,0.713,-0.247,1.499,29.129
0.045,-0.356,0.973,0.473,-0.380,1.697,29.128
0.041,-0.356,0.974,0.164,-0.632,1.746,29.120
0.038,-0.356,0.972,-0.033,-0.722,1.752,29.109
0.036,-0.355,0.969,-0.277,-0.641,1.791,29.096
0.034,-0.355,0.965,-0.601,-0.465,1.847,29.093
0.030,-0.357,0.961,-0.779,-0.410,1.786,29.101
0.026,-0.360,0.959,-0.764,-0.552,1.500,29.093
0.023,-0.363,0.956,-0.485,-1.032,0.949,29.084
0.024,-0.365,0.954,-0.173,-1.541,0.262,29.088
0.028,-0.366,0.952,-0.091,-1.591,-0.243,29.095
0.031,-0.368,0.952,-0.145,-1.109,-0.407,29.093
0.033,-0.369,0.952,-0.235,-0.656,-0.481,29.095
0.034,-0.370,0.952,-0.325,-0.523,-0.597,29.095
0.035,-0.371,0.953,-0.286,-0.568,-0.742,29.098
0.036,-0.372,0.954,-0.111,-0.880,-0.923,29.107
0.038,-0.371,0.955,-0.087,-1.320,-1.104,29.125
0.040,-0.370,0.956,-0.302,-1.456,-1.237,29.127
0.042,-0.369,0.957,-0.639,-1.168,-1.252,29.127
0.043,-0.368,0.957,-1.006,-0.739,-1.210,29.142
0.044,-0.367,0.957,-1.270,-0.428,-1.232,29.151
0.044,-0.365,0.957,-1.456,-0.313,-1.355,29.141
0.045,-0.364,0.957,-1.581,-0.392,-1.570,29.137
0.047,-0.361,0.957,-1.598,-0.630,-1.754,29.132
0.050,-0.359,0.956,-1.633,-0.732,-1.769,29.146
0.052,-0.357,0.955,-1.584,-0.690,-1.648,29.145
0.054,-0.356,0.955,-1.341,-0.655,-1.514,29.136
0.056,-0.354,0.954,-1.101,-0.781,-1.269,29.135
0.056,-0.352,0.953,-0.875,-0.975,-0.868,29.129
0.056,-0.352,0.952,-0.721,-1.075,-0.479,29.136
0.055,-0.351,0.949,-0.690,-1.104,-0.150,29.133
0.056,-0.350,0.945,-0.693,-1.068,0.205,29.127
